,origin_latitude,origin_longitude,destination_latitude,destination_longitude
3064,-22.9227222,-47.0515361,-22.924855,-47.026484
3065,-22.894191,-47.060141,-22.9108861,-47.0477164
3066,-22.879,-47.038955,-22.881055,-47.071269
3067,-22.9053992,-47.0511287,-22.921789,-47.044197
3068,-22.8324762,-47.0765538,-22.808573,-47.065231
3069,-22.889408,-47.031665,-22.88522,-47.067075
3070,-22.889408,-47.031665,-22.884842,-47.065723
3071,-22.9057363,-47.0580331,-22.911537,-47.052483
3072,-22.8256946,-47.0795132,-22.822721,-47.097376
3073,-22.8256946,-47.0795132,-22.836405,-47.054257
3074,-22.8256946,-47.0795132,-22.8041493,-47.072984
3075,-22.8256946,-47.0795132,-22.8308736,-47.0759214
3076,-22.8256946,-47.0795132,-22.813693,-47.058203
3077,-22.8256946,-47.0795132,-22.839288,-47.051172
3078,-22.8256946,-47.0795132,-22.8159778,-47.0737134
3079,-22.8256946,-47.0795132,-22.8254385,-47.1030463
3080,-22.8256946,-47.0795132,-22.8242838,-47.0744014
3081,-22.8256946,-47.0795132,-22.789585,-47.076477
3082,-22.885962,-47.031301,-22.8760085,-47.03228989999999
3083,-22.856294,-47.067409,-22.8480993,-47.085781
3084,-22.9101459,-47.08230349999999,-22.8882,-47.061742
3085,-22.8934464,-47.0566484,-22.9090066,-47.0456818
3086,-22.8934464,-47.0566484,-22.90011,-47.060846
3087,-22.937552,-47.049975,-22.9512459,-47.0498093
3088,-22.8955312,-47.0476233,-22.896855,-47.056019
3089,-22.8955312,-47.0476233,-22.908398,-47.102897
3090,-22.909451,-47.092939,-22.900332,-47.070956
3091,-22.869011,-47.045208,-22.8475645,-47.0278751
3092,-22.851655,-47.053729,-22.888013,-47.028625
3093,-22.851655,-47.053729,-22.90097,-47.060032
3094,-22.851655,-47.053729,-22.817123,-47.012959
3095,-22.892635,-47.077042,-22.9163541,-47.094171
3096,-22.892635,-47.077042,-22.8921251,-47.0829742
3097,-22.9207091,-47.0852807,-22.926515,-47.072709
3098,-22.891767,-47.0472336,-22.887429,-47.043935
3099,-22.934893,-47.048287,-22.932812,-47.052187
3100,-22.934893,-47.048287,-22.91274,-47.063454
3101,-22.934893,-47.048287,-22.92874,-47.03599
3102,-22.828799,-47.0788434,-22.790943,-47.082769
3103,-22.8767846,-47.043745,-22.854886,-47.04586
3104,-22.8767846,-47.043745,-22.844146,-47.020901
3105,-22.8767846,-47.043745,-22.882972,-47.053106
3106,-22.8924987,-47.027448,-22.903775,-47.042266
3107,-22.8924987,-47.027448,-22.8924,-47.057995
3108,-22.862684,-47.023656,-22.8628375,-47.042808
3109,-22.862684,-47.023656,-22.843492,-47.042084
3110,-22.8288422,-47.0787814,-22.7957359,-47.0842826
3111,-22.8925231,-47.0274271,-22.9059866,-47.0358615
3112,-22.8810552,-47.0549642,-22.9246802,-47.0803095
3113,-22.8805601,-47.0480585,-22.8595886,-47.0347519
3114,-22.894425,-47.0525693,-22.891057,-47.084734
3115,-22.894164,-47.078684,-22.908083,-47.09663
3116,-22.825663,-47.079898,-22.8216858,-47.0725019
3117,-22.825663,-47.079898,-22.812699,-47.074424
3118,-22.9084417,-47.0576273,-22.9084044,-47.056877
3119,-22.828912,-47.079499,-22.796992,-47.069044
3120,-22.8071682,-47.0776126,-22.826719,-47.070366
3121,-22.8071682,-47.0776126,-22.8277106,-47.083495
3122,-22.8071682,-47.0776126,-22.828143,-47.064043
3123,-22.8071682,-47.0776126,-22.848926,-47.083569
3124,-22.8071682,-47.0776126,-22.817416,-47.09049
3125,-22.9207865,-47.0572186,-22.892918,-47.056968
3126,-22.9012142,-47.0603836,-22.931446,-47.048168
3127,-22.9012142,-47.0603836,-22.889377,-47.021357
3128,-22.9012142,-47.0603836,-22.9053215,-47.05155509999999
3129,-22.9012142,-47.0603836,-22.927102,-47.102302
3130,-22.9012142,-47.0603836,-22.926655,-47.036164
3131,-22.9012142,-47.0603836,-22.89527,-47.044969
3132,-22.8549551,-47.0511461,-22.851695,-47.057124
3133,-22.827828,-47.097987,-22.8174371,-47.0735378
3134,-22.8991657,-47.0510556,-22.8823356,-47.0460879
3135,-22.8991657,-47.0510556,-22.866021,-47.025714
3136,-22.8991657,-47.0510556,-22.920916,-47.049837
3137,-22.8334515,-47.07850759999999,-22.822754,-47.092529
3138,-22.8334515,-47.07850759999999,-22.8221411,-47.0811802
3139,-22.823922,-47.082833,-22.8175213,-47.0778065
3140,-22.868982,-47.045134,-22.821247,-47.0719696
3141,-22.868982,-47.045134,-22.85546,-47.047659
3142,-22.868982,-47.045134,-22.824246,-47.074382
3143,-22.868982,-47.045134,-22.822077,-47.071908
3144,-22.868982,-47.045134,-22.885476,-47.043515
3145,-22.868982,-47.045134,-22.8257294,-47.0693092
3146,-22.868982,-47.045134,-22.889606,-47.045747
3147,-22.868982,-47.045134,-22.888252,-47.043403
3148,-22.868982,-47.045134,-22.922169,-47.07851
3149,-22.868982,-47.045134,-22.85219,-47.054941
3150,-22.868982,-47.045134,-22.901737,-47.06356
3151,-22.868982,-47.045134,-22.8963205,-47.0932181
3152,-22.868982,-47.045134,-22.900844,-47.052701
3153,-22.868982,-47.045134,-22.821976,-47.087262
3154,-22.868982,-47.045134,-22.824113,-47.071589
3155,-22.92634,-47.039755,-22.93898,-47.062996
3156,-22.864052,-47.022793,-22.8550071,-47.0500633
3157,-22.794318,-47.07329,-22.791236,-47.083269
3158,-22.794318,-47.07329,-22.789849,-47.073095
3159,-22.794318,-47.07329,-22.821876,-47.087426
3160,-22.8903733,-47.0550948,-22.8897486,-47.0353662
3161,-22.8901011,-47.0387108,-22.893717,-47.007861
3162,-22.8956358,-47.0793379,-22.8885746,-47.0735471
3163,-22.892835,-47.027908,-22.898982,-47.060733
3164,-22.9085609,-47.0589722,-22.907879,-47.056505
3165,-22.9085609,-47.0589722,-22.915107,-47.054679
3166,-22.890384,-47.053835,-22.883262,-47.049616
3167,-22.890384,-47.053835,-22.894357,-46.993227
3168,-22.890384,-47.053835,-22.885697,-47.056548
3169,-22.890384,-47.053835,-22.8860019,-47.0516501
3170,-22.890384,-47.053835,-22.906453,-47.101548
3171,-22.9055526,-47.0460936,-22.9093492,-47.0466323
3172,-22.872089,-47.062993,-22.860631,-47.04346
3173,-22.872089,-47.062993,-22.881157,-47.063306
3174,-22.904055,-47.060317,-22.890742,-47.079613
3175,-22.904055,-47.060317,-22.893305,-47.079115
3176,-22.904055,-47.060317,-22.89795,-47.048514
3177,-22.904055,-47.060317,-22.911256,-47.030265
3178,-22.8240501,-47.0829833,-22.854841,-47.045948
3179,-22.8240501,-47.0829833,-22.8233005,-47.0738645
3180,-22.8240501,-47.0829833,-22.801131,-47.065453
3181,-22.8824935,-47.0688898,-22.8489256,-47.0835694
3182,-22.8824935,-47.0688898,-22.877912,-47.049271
3183,-22.9039014,-47.0604118,-22.9100011,-47.061096
3184,-22.894807,-47.0550602,-22.916354,-47.094171
3185,-22.894807,-47.0550602,-22.846422,-47.059583
3186,-22.894807,-47.0550602,-22.916021,-47.0324282
3187,-22.894807,-47.0550602,-22.9260374,-47.0628795
3188,-22.894807,-47.0550602,-22.88428,-47.027489
3189,-22.894807,-47.0550602,-22.875502,-47.035962
3190,-22.894807,-47.0550602,-22.90201,-47.090849
3191,-22.8572834,-47.0684335,-22.8214933,-47.0773754
3192,-22.8572834,-47.0684335,-22.8279577,-47.0828109
3193,-22.8572834,-47.0684335,-22.819082,-47.074734
3194,-22.8572834,-47.0684335,-22.8532006,-47.0489717
3195,-22.829878,-47.080963,-22.826369,-47.082078
3196,-22.8591869,-47.0470944,-22.86432,-47.048851
3197,-22.8932023,-47.0548405,-22.890702,-47.071406
3198,-22.8932023,-47.0548405,-22.900099,-47.05607
3199,-22.8932023,-47.0548405,-22.8904315,-47.0101293
3200,-22.8932023,-47.0548405,-22.914304,-47.0800217
3201,-22.894033,-47.053446,-22.9025978,-47.0485706
3202,-22.902282,-47.057433,-22.8899534,-47.0864906
3203,-22.902282,-47.057433,-22.9482012,-47.0458685
3204,-22.9010832,-47.049737,-22.9118392,-47.0452459
3205,-22.90609,-47.058429,-22.9139524,-47.1110294
3206,-22.909324,-47.094724,-22.90255,-47.086079
3207,-22.909324,-47.094724,-22.92328,-47.081672
3208,-22.8893437,-47.0653223,-22.8405399,-47.0515041
3209,-22.89493,-47.080433,-22.9025071,-47.0764904
3210,-22.9015562,-47.0600604,-22.904344,-47.056327
3211,-22.880201,-47.050681,-22.911005,-47.055109
3212,-22.856112,-47.046622,-22.846086,-47.024925
3213,-22.856112,-47.046622,-22.885338,-47.026302
3214,-22.856112,-47.046622,-22.8527996,-47.0519352
3215,-22.856112,-47.046622,-22.8622576,-47.0476089
3216,-22.8253776,-47.0793499,-22.8264303,-47.0775833
3217,-22.899252,-47.0515086,-22.8790323,-47.052044
3218,-22.8210339,-47.0814676,-22.830224,-47.076295
3219,-22.9093181,-47.0947389,-22.892459,-47.095321
3220,-22.9057363,-47.0580331,-22.8534396,-47.0470418
3221,-22.860023,-47.065226,-22.898108,-47.062903
3222,-22.896872,-47.078092,-22.904255,-47.101202
3223,-22.9441477,-47.05528,-22.92027,-47.073934
3224,-22.880773,-47.024312,-22.906539,-47.053372
3225,-22.8256946,-47.0795132,-22.823252,-47.0847632
3226,-22.8256946,-47.0795132,-22.818685,-47.09067
3227,-22.8256946,-47.0795132,-22.826106,-47.069974
3228,-22.8256946,-47.0795132,-22.803811,-47.083815
3229,-22.8256946,-47.0795132,-22.8294705,-47.0802492
3230,-22.8256946,-47.0795132,-22.81424,-47.077119
3231,-22.8256946,-47.0795132,-22.8027236,-47.0668747
3232,-22.8256946,-47.0795132,-22.8303001,-47.07506859999999
3233,-22.8256946,-47.0795132,-22.8126,-47.07593
3234,-22.8232454,-47.0701065,-22.8155368,-47.0760868
3235,-22.8232454,-47.0701065,-22.829203,-47.074974
3236,-22.8955395,-47.0506333,-22.9038361,-47.0044963
3237,-22.8250256,-47.0822969,-22.792811,-47.073319
3238,-22.8977683,-47.0626547,-22.899242,-47.055321
3239,-22.9307355,-47.03701359999999,-22.921788,-47.029022
3240,-22.8833494,-47.0326975,-22.8807442,-47.0583284
3241,-22.937552,-47.049975,-22.9266549,-47.0361641
3242,-22.8919943,-47.041318,-22.931682,-47.055237
3243,-22.8919943,-47.041318,-22.883457,-47.027146
3244,-22.8882477,-47.0587772,-22.8527996,-47.0519352
3245,-22.9087525,-47.0574942,-22.9159351,-47.05470039999999
3246,-22.8251501,-47.0721787,-22.822006,-47.085092
3247,-22.879683,-47.043476,-22.914242,-47.058366
3248,-22.879683,-47.043476,-22.8846638,-47.0526355
3249,-22.92634,-47.039755,-22.904069,-47.049281
3250,-22.868982,-47.045134,-22.892136,-47.061741
3251,-22.868982,-47.045134,-22.8193815,-47.0746813
3252,-22.868982,-47.045134,-22.812501,-47.074757
3253,-22.868982,-47.045134,-22.8396863,-47.0536331
3254,-22.868982,-47.045134,-22.864775,-47.064894
3255,-22.868982,-47.045134,-22.8247298,-47.0729392
3256,-22.868982,-47.045134,-22.9194473,-47.0672943
3257,-22.868982,-47.045134,-22.888388,-47.041431
3258,-22.868982,-47.045134,-22.828738,-47.074191
3259,-22.868982,-47.045134,-22.905469,-47.058802
3260,-22.868982,-47.045134,-22.91217,-47.083769
3261,-22.868982,-47.045134,-22.8220218,-47.0741433
3262,-22.868982,-47.045134,-22.88447,-47.081933
3263,-22.868982,-47.045134,-22.8284014,-47.0795441
3264,-22.868982,-47.045134,-22.889129,-47.046971
3265,-22.825296,-47.0794852,-22.815537,-47.076087
3266,-22.9016748,-47.0561675,-22.906105,-47.055554
3267,-22.9016748,-47.0561675,-22.8906805,-47.0502058
3268,-22.9016748,-47.0561675,-22.8550667,-47.0491777
3269,-22.864052,-47.022793,-22.8908166,-47.0372104
3270,-22.794318,-47.07329,-22.8258521,-47.0694694
3271,-22.794318,-47.07329,-22.8245,-47.070424
3272,-22.8240909,-47.0803259,-22.80083,-47.074816
3273,-22.8240909,-47.0803259,-22.813301,-47.074269
3274,-22.8903733,-47.0550948,-22.873118,-47.026323
3275,-22.8903733,-47.0550948,-22.862578,-47.04289
3276,-22.8932272,-47.05491019999999,-22.892824,-47.0495023
3277,-22.900881,-47.052463,-22.914431,-47.056645
3278,-22.9085609,-47.0589722,-22.892451,-47.028772
3279,-22.890384,-47.053835,-22.8792345,-47.0455974
3280,-22.890384,-47.053835,-22.869329,-47.060945
3281,-22.890384,-47.053835,-22.8977361,-47.0591383
3282,-22.890384,-47.053835,-22.931682,-47.055237
3283,-22.890384,-47.053835,-22.838898,-47.031135
3284,-22.890384,-47.053835,-22.9004492,-47.0697783
3285,-22.890384,-47.053835,-22.8530347,-47.0499289
3286,-22.9308104,-47.0369022,-22.9521599,-47.05687409999999
3287,-22.925265,-47.064023,-22.910495,-47.068436
3288,-22.898779,-47.071856,-22.885064,-47.071551
3289,-22.9055526,-47.0460936,-22.896009,-47.053494
3290,-22.872089,-47.062993,-22.81354,-47.061578
3291,-22.825543,-47.081514,-22.82516,-47.072707
3292,-22.904055,-47.060317,-22.8880364,-47.050137
3293,-22.904055,-47.060317,-22.899455,-47.043959
3294,-22.904055,-47.060317,-22.92432,-47.059476
3295,-22.868329,-47.0366924,-22.8804816,-47.0198502
3296,-22.9096387,-47.06097030000001,-22.902497,-47.045454
3297,-22.9096387,-47.06097030000001,-22.8939279,-47.0682518
3298,-22.828636,-47.098185,-22.827677,-47.075444
3299,-22.8915081,-47.0690609,-22.882995,-47.068417
3300,-22.8915081,-47.0690609,-22.9116118,-47.1190101
3301,-22.8915081,-47.0690609,-22.876915,-47.070631
3302,-22.8915081,-47.0690609,-22.884352,-47.037901
3303,-22.8915081,-47.0690609,-22.922199,-47.093261
3304,-22.8915081,-47.0690609,-22.889315,-47.077914
3305,-22.8915081,-47.0690609,-22.9396702,-47.0498668
3306,-22.9227222,-47.0515361,-22.902042,-47.069731
3307,-22.9017198,-47.0546795,-22.889377,-47.021357
3308,-22.8824935,-47.0688898,-22.853651,-47.046041
3309,-22.935764,-47.03634,-22.907458,-47.044467
3310,-22.935764,-47.03634,-22.9457,-47.062359
3311,-22.9008581,-47.0604471,-22.851477,-47.048479
3312,-22.8549287,-47.0505574,-22.9129548,-47.0454156
3313,-22.8549287,-47.0505574,-22.8175775,-47.0744846
3314,-22.8549287,-47.0505574,-22.848083,-47.02818
3315,-22.905636,-47.059079,-22.906967,-47.058691
3316,-22.9168303,-47.0868925,-22.907899,-47.031112
3317,-22.9168303,-47.0868925,-22.9297174,-47.0591721
3318,-22.893461,-47.0614,-22.90756,-47.057449
3319,-22.8977678,-47.0494574,-22.885368,-47.056326
3320,-22.880806,-47.049099,-22.865155,-47.043479
3321,-22.899474,-47.049161,-22.897736,-47.059138
3322,-22.882316,-47.066612,-22.8294705,-47.0802492
3323,-22.882316,-47.066612,-22.915857,-47.052318
3324,-22.882316,-47.066612,-22.8825488,-47.06666740000001
3325,-22.8284656,-47.0794941,-22.853913,-47.044918
3326,-22.8284656,-47.0794941,-22.823137,-47.081979
3327,-22.8284656,-47.0794941,-22.8231424,-47.0787667
3328,-22.8284656,-47.0794941,-22.816086,-47.063538
3329,-22.8284656,-47.0794941,-22.854929,-47.050557
3330,-22.8920403,-47.0755309,-22.8276289,-47.0738654
3331,-22.8920403,-47.0755309,-22.89385,-47.071968
3332,-22.8920403,-47.0755309,-22.8849455,-47.0673179
3333,-22.909324,-47.0947239,-22.9079848,-47.0975658
3334,-22.9091431,-47.0571236,-22.8996358,-47.0500964
3335,-22.889012,-47.053684,-22.8874484,-47.0319466
3336,-22.892635,-47.077042,-22.918161,-47.068377
3337,-22.891767,-47.0472336,-22.902159,-47.050035
3338,-22.8999227,-47.056079,-22.9216465,-47.0707962
3339,-22.8924987,-47.027448,-22.908464,-46.997819
3340,-22.926649,-47.081271,-22.901283,-47.076897
3341,-22.855783,-47.056443,-22.8529562,-47.0709934
3342,-22.862684,-47.023656,-22.813318,-47.006005
3343,-22.862684,-47.023656,-22.817001,-47.027755
3344,-22.891718,-47.061089,-22.890995,-47.060418
3345,-22.8810552,-47.0549642,-22.853201,-47.048972
3346,-22.8983039,-47.0544393,-22.926655,-47.036164
3347,-22.8768806,-47.0415353,-22.835899,-47.054343
3348,-22.8768806,-47.0415353,-22.911822,-47.057244
3349,-22.9022445,-47.058073,-22.901819,-47.014551
3350,-22.9212285,-47.0540593,-22.897356,-47.023313
3351,-22.9212285,-47.0540593,-22.909699,-47.0562393
3352,-22.909324,-47.094724,-22.891405,-47.108094
3353,-22.8598959,-47.0385039,-22.818598,-47.008623
3354,-22.8598959,-47.0385039,-22.879095,-47.067627
3355,-22.8598959,-47.0385039,-22.853567,-47.068114
3356,-22.8551356,-47.0509929,-22.834741,-47.056796
3357,-22.8720078,-47.0292625,-22.848027,-47.063177
3358,-22.8720078,-47.0292625,-22.88857,-47.052264
3359,-22.8720078,-47.0292625,-22.8543988,-47.0529234
3360,-22.8720078,-47.0292625,-22.869064,-47.042624
3361,-22.856212,-47.067248,-22.8206747,-47.0743655
3362,-22.8662783,-47.0443377,-22.8897887,-47.0561595
3363,-22.8662783,-47.0443377,-22.899942,-47.054876
3364,-22.8662783,-47.0443377,-22.8583486,-47.0502821
3365,-22.8916863,-47.0513308,-22.8491701,-47.052909
3366,-22.8611145,-47.06481,-22.837646,-47.049659
3367,-22.8611145,-47.06481,-22.83635,-47.053581
3368,-22.8927899,-47.0729831,-22.89682,-47.049774
3369,-22.9263472,-47.0399536,-22.911203,-47.055822
3370,-22.8698409,-47.0639756,-22.8555545,-47.0475584
3371,-22.8698409,-47.0639756,-22.88339,-47.069759
3372,-22.9168162,-47.0574979,-22.921985,-47.02025
3373,-22.9168162,-47.0574979,-22.910932,-47.054296
3374,-22.9168162,-47.0574979,-22.902197,-47.065274
3375,-22.920851,-47.076066,-22.923031,-47.080868
3376,-22.894164,-47.078684,-22.910866,-47.076124
3377,-22.894164,-47.078684,-22.915826,-47.058787
3378,-22.8846357,-47.05291039999999,-22.894325,-47.048416
3379,-22.8846357,-47.05291039999999,-22.8827589,-47.049136
3380,-22.8846357,-47.05291039999999,-22.919022,-47.05497
3381,-22.825663,-47.079898,-22.8207007,-47.0733291
3382,-22.8071682,-47.0776126,-22.826754,-47.075321
3383,-22.8071682,-47.0776126,-22.8078446,-47.0733714
3384,-22.8071682,-47.0776126,-22.808106,-47.069497
3385,-22.8071682,-47.0776126,-22.8500254,-47.0702128
3386,-22.8071682,-47.0776126,-22.821578,-47.034977
3387,-22.8071682,-47.0776126,-22.804223,-47.065058
3388,-22.9207865,-47.0572186,-22.905903,-47.080331
3389,-22.9012142,-47.0603836,-22.8996398,-47.0711369
3390,-22.9012142,-47.0603836,-22.92244,-47.052201
3391,-22.9012142,-47.0603836,-22.886926,-47.085903
3392,-22.9012142,-47.0603836,-22.938351,-47.04118
3393,-22.9012142,-47.0603836,-22.912177,-47.032531
3394,-22.827828,-47.097987,-22.821499,-47.10317
3395,-22.8991657,-47.0510556,-22.929705,-47.081551
3396,-22.8991657,-47.0510556,-22.888858,-47.058507
3397,-22.9201722,-47.0854096,-22.920312,-47.048306
3398,-22.9201722,-47.0854096,-22.916249,-47.088624
3399,-22.8334515,-47.07850759999999,-22.832357,-47.082998
3400,-22.8334515,-47.07850759999999,-22.8164201,-47.094868
3401,-22.8922648,-47.0526573,-22.895899,-47.049852
3402,-22.8922648,-47.0526573,-22.9423786,-47.04951020000001
3403,-22.8259457,-47.0797949,-22.847495,-47.087262
3404,-22.8259457,-47.0797949,-22.85344,-47.047042
3405,-22.9018267,-47.05509,-22.885338,-47.026302
3406,-22.9018267,-47.05509,-22.898588,-47.05122
3407,-22.8944635,-47.0804388,-22.91045,-47.071081
3408,-22.896793,-47.053342,-22.88726,-47.050887
3409,-22.896793,-47.053342,-22.896538,-47.054539
3410,-22.863353,-47.023497,-22.836688,-47.049242
3411,-22.8924987,-47.027448,-22.924042,-47.06389
3412,-22.891916,-47.072962,-22.8977386,-47.0949694
3413,-22.8924987,-47.027448,-22.924214,-47.017533
3414,-22.88596,-47.0687,-22.8539134,-47.04491780000001
3415,-22.885908,-47.068927,-22.888634,-47.060031
3416,-22.900663,-47.051109,-22.928493,-47.035817
3417,-22.8955312,-47.0476233,-22.9066226,-47.0524687
3418,-22.8955312,-47.0476233,-22.8915817,-47.0165612
3419,-22.8955312,-47.0476233,-22.8529,-47.050248
3420,-22.8955312,-47.0476233,-22.8896874,-47.0214805
3421,-22.8955312,-47.0476233,-22.891367,-47.093298
3422,-22.8955312,-47.0476233,-22.8818024,-47.0246995
3423,-22.918316,-47.039992,-22.943162,-47.044343
3424,-22.8364341,-47.0795396,-22.8108358,-47.0716464
3425,-22.869011,-47.045208,-22.847474,-47.042779
3426,-22.869011,-47.045208,-22.896842,-47.067839
3427,-22.851655,-47.053729,-22.813678,-47.064002
3428,-22.8922648,-47.0526573,-22.838901,-47.031818
3429,-22.894164,-47.078684,-22.915172,-47.061394
3430,-22.894164,-47.078684,-22.912305,-47.057973
3431,-22.8846357,-47.05291039999999,-22.918503,-47.054388
3432,-22.9018267,-47.05509,-22.930868,-47.082527
3433,-22.9018267,-47.05509,-22.8933051,-47.0791147
3434,-22.8961034,-47.0478355,-22.893717,-47.007861
3435,-22.9201154,-47.0585417,-22.919901,-47.101799
3436,-22.912922,-47.094941,-22.897346,-47.077987
3437,-22.8977678,-47.0494574,-22.855755,-47.046787
3438,-22.8977678,-47.0494574,-22.899168,-47.066514
3439,-22.8977678,-47.0494574,-22.9199958,-47.06891299999999
3440,-22.880806,-47.049099,-22.8722015,-47.0535506
3441,-22.879997,-47.0435029,-22.8463585,-47.0271137
3442,-22.8914429,-47.0733536,-22.90117,-47.094369
3443,-22.8914429,-47.0733536,-22.8544672,-47.0635287
3444,-22.8926308,-47.0601457,-22.889913,-47.057558
3445,-22.882316,-47.066612,-22.91166,-47.064714
3446,-22.882316,-47.066612,-22.850023,-47.08304
3447,-22.8284656,-47.0794941,-22.833392,-47.077369
